Exercício: 2022
Período: 1o. quadrimestre
Escopo: Estados/DF
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida
Tabela: Dívida Consolidada Líquida
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";20034663125,24
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";18031196812,72
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";"siconfi-cor_PrecatoriosAPartirDe05052000";104743243,99
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";2510046796,97
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";1840838211,74
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";4923776573,61
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";2808495967,44
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Empréstimos";"siconfi-cor_RGF2Emprestimos";285897760,1
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Internos";"siconfi-cor_RGF2EmprestimosInternos";264274139,43
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Externos";"siconfi-cor_RGF2EmprestimosExternos";21623620,67
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";2477007449,44
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";45590757,9
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";25738204,45
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";18900998,15
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Do FGTS";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDoFGTS";951555,3
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";2115280606,17
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";4935397913,67
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";4919801881,06
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";5472486312,32
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";85245540,67
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"(-) Depósitos Restituíveis e Valores Vinculados";"siconfi-cor_DepositosRestituiveisEValoresVinculados";467438890,59
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";15596032,61
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";-11621340,06
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL (IV)";"siconfi-cor_RGF2ReceitaCorrenteLiquida";10876006333,24
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)";"siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";2245176,00
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V)";"siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";10873761157,24
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";45,28
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";-0,11
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";21747522314,48
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";19572770083,03
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";"siconfi-cor_PrecatoriosAPartirDe05052000";105527873,95
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";2371037976,21
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"Até o 1º Quadrimestre";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";824871425,55
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";22973722924,79
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";"siconfi-cor_DividaContratual";20289682170,21
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";"siconfi-cor_RGF2Emprestimos";9731204843,42
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2EmprestimosInternos";7023439798,57
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";"siconfi-cor_RGF2EmprestimosExternos";2707765044,85
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";9885703421,53
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";"siconfi-cor_RGF2Financiamentos";17654509,01
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";17654509,01
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";608462825,22
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";103862825,03
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";282885104,22
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";221714895,97
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Dívidas Contratuais";"siconfi-cor_RGF2DemaisDividasContratuais";46656571,03
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";2635865876,9
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Outras Dívidas";"siconfi-cor_OutrasDividas";48174877,68
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";6492802220,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";6241461432,67
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";6628676418,59
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";387214985,92
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";251340787,33
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";16480920704,79
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL (IV)";"siconfi-cor_RGF2ReceitaCorrenteLiquida";31050771461,09
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)";"siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";11237426,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V)";"siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";31039534035,09
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";74,01
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";53,1
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";62079068070,18
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";55871161263,16
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";87324075230,01
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";1381410655,75
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"SALDO DO EXERCÍCIO ANTERIOR";"Apropriação de Depósitos Judiciais";"siconfi-cor_ApropriacaoDeDepositosJudiciais";772408662,45
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";22252062775,98
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";19755340881,65
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Empréstimos";"siconfi-cor_RGF2Emprestimos";9056823523,38
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Internos";"siconfi-cor_RGF2EmprestimosInternos";6737959222,66
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Externos";"siconfi-cor_RGF2EmprestimosExternos";2318864300,72
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";9976230790,26
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Financiamentos";"siconfi-cor_RGF2Financiamentos";11022516,9
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";11022516,9
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";681573505,88
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";175449685,54
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";281251602,5
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";224872217,84
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Demais Dívidas Contratuais";"siconfi-cor_RGF2DemaisDividasContratuais";29690545,23
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";2451244528,74
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Outras Dívidas";"siconfi-cor_OutrasDividas";45477365,59
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";9333323976,43
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";8983986616,9
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";16195746461,19
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";25363960,4
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"(-) Depósitos Restituíveis e Valores Vinculados";"siconfi-cor_DepositosRestituiveisEValoresVinculados";7186395883,89
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";349337359,53
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";12918738799,55
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL (IV)";"siconfi-cor_RGF2ReceitaCorrenteLiquida";34266933662,09
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)";"siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";12538644,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V)";"siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";34254395018,09
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";64,96
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";37,71
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";68508790036,18
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";61657911032,56
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";87324075230,01
Governo do Estado de Santa Catarina;42;SC;Executivo;7338473;"Até o 1º Quadrimestre";"Apropriação de Depósitos Judiciais";"siconfi-cor_ApropriacaoDeDepositosJudiciais";772408662,45
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";7383900046,12
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";"siconfi-cor_DividaContratual";7177436346,48
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";"siconfi-cor_RGF2Emprestimos";4732358834,79
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2EmprestimosInternos";3201090783,77
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";"siconfi-cor_RGF2EmprestimosExternos";1531268051,02
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";2149392845,02
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";295684666,67
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";295684666,67
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Outras Dívidas";"siconfi-cor_OutrasDividas";206463699,64
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";6982653012,8
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";6825678158,81
