Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";31,97
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";-9,76
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";52574141105,84
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";47316726995,26
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";"siconfi-cor_PrecatoriosAPartirDe05052000";161961558,99
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";58880588347,28
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";1899296735,6
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";8137745504,89
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";8058288490,76
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";1670535178,43
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Financiamentos";"siconfi-cor_RGF2Financiamentos";6181259807,63
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";3484960472,08
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Externos";"siconfi-cor_RGF2FinanciamentosExternos";2696299335,55
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";206493504,7
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";159757509,99
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";15032307,32
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Com Instituição Não Financeira";"siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira";31703687,39
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Outras Dívidas";"siconfi-cor_OutrasDividas";79457014,13
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";10974397459,32
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";8968871388,38
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";9897226055,3
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";158155773,86
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"(-) Depósitos Restituíveis e Valores Vinculados";"siconfi-cor_DepositosRestituiveisEValoresVinculados";770198893,06
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";2005526070,94
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";-2836651954,43
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL (IV)";"siconfi-cor_RGF2ReceitaCorrenteLiquida";26694040278,56
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)";"siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";72201910,29
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V)";"siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";26621838368,27
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";30,57
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";-10,66
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";53243676736,54
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";47919309062,89
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";"siconfi-cor_PrecatoriosAPartirDe05052000";163430287,63
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";58880588347,28
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 1º Quadrimestre";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";519649002,12
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";8094169794,21
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";8015459704,63
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";1704329621,25
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Financiamentos";"siconfi-cor_RGF2Financiamentos";6119059406,96
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";3474923406,35
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Externos";"siconfi-cor_RGF2FinanciamentosExternos";2644136000,61
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";192070676,42
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";151580668,44
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";15616247,32
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Com Instituição Não Financeira";"siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira";24873760,66
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Outras Dívidas";"siconfi-cor_OutrasDividas";78710089,58
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";24892285469,69
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";10550237815,67
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";11433728529,67
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";103197919,34
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"(-) Depósitos Restituíveis e Valores Vinculados";"siconfi-cor_DepositosRestituiveisEValoresVinculados";780292794,66
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";14342047654,02
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";-16798115675,48
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL (IV)";"siconfi-cor_RGF2ReceitaCorrenteLiquida";27991183258,66
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)";"siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";45117477,17
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V)";"siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";27946065781,49
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";28,96
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";-60,11
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";55892131562,98
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";50302918406,68
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";"siconfi-cor_PrecatoriosAPartirDe05052000";142788959,73
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";58880588347,28
Governo do Estado do Espírito Santo;32;ES;Executivo;3975100;"Até o 2º Quadrimestre";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";91769146,41
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";24169190674,96
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";"siconfi-cor_DividaContratual";19685075040,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";"siconfi-cor_RGF2Emprestimos";7669477232,5
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2EmprestimosInternos";5925629671,22
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";"siconfi-cor_RGF2EmprestimosExternos";1743847561,28
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";11407945254,91
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";"siconfi-cor_RGF2Financiamentos";795,56
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";795,56
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";542412737,03
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";279110402,27
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";263302334,76
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Dívidas Contratuais";"siconfi-cor_RGF2DemaisDividasContratuais";65239020,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";4472509155,82
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Outras Dívidas";"siconfi-cor_OutrasDividas";11606479,14
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";10984527537,57
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";10238754280,77
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";18535998200,04
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";178098480,01
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Depósitos Restituíveis e Valores Vinculados";"siconfi-cor_DepositosRestituiveisEValoresVinculados";8119145439,26
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";745773256,8
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";13184663137,39
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL (IV)";"siconfi-cor_RGF2ReceitaCorrenteLiquida";46590341820,32
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)";"siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";106337483,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V)";"siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";46484004337,32
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL AJUSTADA (I/VI)";"siconfi-cor_PercentualDaDCSobreARCL";51,99
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL AJUSTADA (III/VI)";"siconfi-cor_PercentualDaDCLSobreARCL";28,36
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";92968008674,64
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";83671207807,18
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";95094006820,98
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";1762187457,5
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"SALDO DO EXERCÍCIO ANTERIOR";"Apropriação de Depósitos Judiciais";"siconfi-cor_ApropriacaoDeDepositosJudiciais";858891777,68
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";24320882878,69
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";19527043905,28
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Empréstimos";"siconfi-cor_RGF2Emprestimos";7317619597,04
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Internos";"siconfi-cor_RGF2EmprestimosInternos";5785467665,55
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Externos";"siconfi-cor_RGF2EmprestimosExternos";1532151931,49
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";11586033740,94
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Financiamentos";"siconfi-cor_RGF2Financiamentos";795,56
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";795,56
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";565606639,74
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";305021373,74
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";260585266,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Demais Dívidas Contratuais";"siconfi-cor_RGF2DemaisDividasContratuais";57783132,00
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";4755772707,97
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Outras Dívidas";"siconfi-cor_OutrasDividas";38066265,44
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";13876259718,35
Governo do Estado de Santa Catarina;42;SC;Executivo;7762154;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";12956804908,63
