Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";73317788,4
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";564374584,39
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";1441709468,9
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";1441709468,9
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";1584706511,68
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";142997042,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";7362605975,42
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";"siconfi-cor_RGF2ReceitaCorrenteLiquida";10151299321,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";"siconfi-cor_PercentualDaDCSobreARCL";86,73
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";"siconfi-cor_PercentualDaDCLSobreARCL";72,53
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";20302598643,56
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";18272338779,2
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";264423241,14
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 1º Quadrimestre";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";207026563,14
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";9001761308,03
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";8495137578,3
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Empréstimos";"siconfi-cor_RGF2Emprestimos";2153746593,18
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Internos";"siconfi-cor_RGF2EmprestimosInternos";809947752,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Externos";"siconfi-cor_RGF2EmprestimosExternos";1343798840,81
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";6258464938,05
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";82926047,07
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";11185561,52
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";71740485,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";506623729,73
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";1188903713,79
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";1188903713,79
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";1298074013,86
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";109170300,07
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";7812857594,24
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";"siconfi-cor_RGF2ReceitaCorrenteLiquida";10552369862,63
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";"siconfi-cor_PercentualDaDCSobreARCL";85,31
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";"siconfi-cor_PercentualDaDCLSobreARCL";74,04
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";21104739725,26
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";18994265752,73
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";19927422999,98
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 2º Quadrimestre";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";123053461,34
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";9141710365,27
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";8401989307,19
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Empréstimos";"siconfi-cor_RGF2Emprestimos";2036637926,97
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Internos";"siconfi-cor_RGF2EmprestimosInternos";786947472,86
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Externos";"siconfi-cor_RGF2EmprestimosExternos";1249690454,11
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";6284932616,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";80418763,85
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";10559029,64
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";69859734,21
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";739721058,08
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";1369349518,21
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";1125535341,32
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";1499137882,29
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";373602540,97
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";243814176,89
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";7772360847,06
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";"siconfi-cor_RGF2ReceitaCorrenteLiquida";10735143525,05
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";"siconfi-cor_PercentualDaDCSobreARCL";85,16
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";"siconfi-cor_PercentualDaDCLSobreARCL";72,4
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";21470287050,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";19323258345,09
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";22128937086,69
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"Até o 3º Quadrimestre";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";37479587,36
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";23224812961,96
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Mobiliária";"siconfi-cor_DividaMobiliaria";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";"siconfi-cor_DividaContratual";20220062575,08
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";"siconfi-cor_RGF2Emprestimos";19595853152,42
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2EmprestimosInternos";16430503699,54
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";"siconfi-cor_RGF2EmprestimosExternos";3165349452,88
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";"siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";"siconfi-cor_RGF2Financiamentos";5311684,07
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";"siconfi-cor_RGF2FinanciamentosInternos";5311684,07
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";"siconfi-cor_RGF2FinanciamentosExternos";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas";618897738,59
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias";339532760,01
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais";278719736,67
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Do FGTS";"siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDoFGTS";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Com Instituição Não Financeira";"siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira";645241,91
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Dívidas Contratuais";"siconfi-cor_RGF2DemaisDividasContratuais";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";"siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos";2303627175,19
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Outras Dívidas";"siconfi-cor_OutrasDividas";701123211,69
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaDividaConsolidada";12427017401,49
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";"siconfi-cor_RGF2DisponibilidadeDeCaixa";9209288955,69
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";"siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02";9613679322,9
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";"siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios";404390367,21
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";"siconfi-cor_DemaisHaveresFinanceiros";3217728445,8
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";"siconfi-cor_DividaConsolidadaLiquida";10797795560,47
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";"siconfi-cor_RGF2ReceitaCorrenteLiquida";21132256296,12
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";"siconfi-cor_PercentualDaDCSobreARCL";109,9
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";"siconfi-cor_PercentualDaDCLSobreARCL";51,1
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";"siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal";42264512592,24
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";"siconfi-cor_LimiteDeAlerta";38038061333,02
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Anteriores a 05/05/2000";"siconfi-cor_PrecatoriosAnterioresA05052000";7762739,97
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";"siconfi-cor_PrecatoriosAPartirDe05052000";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";"siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial";145563841267,07
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Insuficiência Financeira";"siconfi-cor_InsuficienciaFinanceira";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";"siconfi-cor_Depositos";5901392604,3
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";"siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Antecipações de Receita Orçamentária - ARO";"siconfi-cor_AntecipacoesDeReceitaOrcamentaria";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual de PPP";"siconfi-cor_DividaContratualDePPP";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"SALDO DO EXERCÍCIO ANTERIOR";"Apropriação de Depósitos Judiciais - LC 151/2015";"siconfi-cor_ApropriacaoDeDepositosJudiciais";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";"siconfi-cor_DividaConsolidada";23622912308,63
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"Até o 1º Quadrimestre";"Dívida Mobiliária";"siconfi-cor_DividaMobiliaria";0,00
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"Até o 1º Quadrimestre";"Dívida Contratual";"siconfi-cor_DividaContratual";20570842321,13
Governo do Estado de Santa Catarina;42;SC;Executivo;6910553;"Até o 1º Quadrimestre";"Empréstimos";"siconfi-cor_RGF2Emprestimos";19959647423,33
