Exercício: 2018
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 01 - Balanço Orçamentário
Tabela: Receitas Orçamentárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Transferências de Outras Instituições Públicas";"siconfi-cor_TransferenciasDeCapitalDeOutrasInstituicoesPublicas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Transferências do Exterior";"siconfi-cor_TransferenciasDeCapitalDoExterior";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Transferências de Pessoas Físicas";"siconfi-cor_TransferenciasDeCapitalDePessoas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Transferências Provenientes de Depósitos Não Identificados";"siconfi-cor_TransferenciasDeCapitalProvenientesDeDepositosNaoIdentificados";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Integralização do Capital Social";"siconfi-cor_IntegralizacaoDoCapitalSocial";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Remuneração das Disponibilidades do Tesouro";"siconfi-cor_RemuneracaoDasDisponibilidadesDoTesouroOutrasReceitasDeCapital";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Resgate de Títulos do Tesouro";"siconfi-cor_ResgateDeTitulosDoTesouro";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"Demais Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";2534657423,59
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";20334403070,56
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";20334403070,56
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO INICIAL";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";20334403070,56
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";17799745646,97
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";16376407616,31
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA";"siconfi-cor_ReceitaTributaria";7760814264,88
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Impostos";"siconfi-cor_Impostos";7578075447,92
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Taxas";"siconfi-cor_Taxas";182738816,96
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Contribuição de Melhoria";"siconfi-cor_ContribuicaoDeMelhoria";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";2058927315,38
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";842667503,1
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Contribuições Econômicas";"siconfi-cor_ContribuicoesEconomicas";1216259812,28
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";956077540,18
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Exploração do Patrimônio Imobiliário do Estado";"siconfi-cor_ReceitasImobiliarias";4358937,68
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";144584528,29
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"siconfi-cor_ReceitaDeConcessoesEPermissoes";3605975,11
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Exploração de Recursos Naturais";"siconfi-cor_ExploracaoDeRecursosNaturais";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Exploração do Patrimônio Intangível";"siconfi-cor_ExploracaoDoPatrimonioIntangivel";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Cessão de Direitos";"siconfi-cor_ReceitaDaCessaoDeDireitos";803484256,23
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Demais Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";43842,87
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";230696,06
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";5625146,96
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";601280036,66
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Serviços Administrativos e Comerciais Gerais";"siconfi-cor_ServicosAdministrativosEComerciaisGerais";23484486,52
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Serviços e Atividades Referentes à Navegação e ao Transporte";"siconfi-cor_ServicosEAtividadesReferentesANavegacaoEAoTransporte";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Serviços e Atividades Referentes à Saúde";"siconfi-cor_ServicosEAtividadesReferentesASaude";75115096,37
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Serviços e Atividades Financeiras";"siconfi-cor_ServicosEAtividadesFinanceiras";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Outros Serviços";"siconfi-cor_OutrosServicos";502680453,77
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";4155031011,8
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências da União e de suas Entidades";"siconfi-cor_TransferenciasCorrentesDaUniaoEDeSuasEntidades";2646373882,87
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências dos Estados e do Distrito Federal e de suas Entidades";"siconfi-cor_TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências dos Municípios e de suas Entidades";"siconfi-cor_TransferenciasCorrentesDosMunicipiosEDeSuasEntidades";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";3451274,89
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências de Outras Instituições Públicas";"siconfi-cor_TransferenciasCorrentesDeOutrasInstituicoesPublicas";1505205854,04
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências do Exterior";"siconfi-cor_TransferenciasCorrentesDoExterior";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências de Pessoas Físicas";"siconfi-cor_TransferenciasCorrentesDePessoasFisicas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências Provenientes de Depósitos Não Identificados";"siconfi-cor_TransferenciasCorrentesProvenientesDeDepositosNaoIdentificados";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";838421604,39
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Multas Administrativas, Contratuais e Judiciais";"siconfi-cor_MultasEJurosDeMora";29082233,92
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Indenizações, Restituições e Ressarcimentos";"siconfi-cor_IndenizacoesERestituicoes";9862980,01
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Bens, Direitos e Valores Incorporados ao Patrimônio Público";"siconfi-cor_BensDireitosEValoresIncorporadosAoPatrimonioPublico";2122384,96
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Demais Receitas Correntes";"siconfi-cor_ReceitasCorrentesDiversas";797354005,5
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";1423338030,66
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";1099750026,23
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito - Mercado Interno";"siconfi-cor_OperacoesDeCreditoInternas";1099750026,23
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito - Mercado Externo";"siconfi-cor_OperacoesDeCreditoExternas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";1673604,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";1198875,59
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";474728,41
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Alienação de Bens Intangíveis";"siconfi-cor_AlienacaoDeBensIntangiveis";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";1929505,95
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";319984894,48
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências da União e de suas Entidades";"siconfi-cor_TransferenciasDeCapitalDaUniaoEDeSuasEntidades";319984894,48
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências dos Estados e do Distrito Federal e de suas Entidades";"siconfi-cor_TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências dos Municípios e de suas Entidades";"siconfi-cor_TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasDeCapitalDeInstituicoesPrivadas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências de Outras Instituições Públicas";"siconfi-cor_TransferenciasDeCapitalDeOutrasInstituicoesPublicas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências do Exterior";"siconfi-cor_TransferenciasDeCapitalDoExterior";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências de Pessoas Físicas";"siconfi-cor_TransferenciasDeCapitalDePessoas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Transferências Provenientes de Depósitos Não Identificados";"siconfi-cor_TransferenciasDeCapitalProvenientesDeDepositosNaoIdentificados";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Integralização do Capital Social";"siconfi-cor_IntegralizacaoDoCapitalSocial";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Remuneração das Disponibilidades do Tesouro";"siconfi-cor_RemuneracaoDasDisponibilidadesDoTesouroOutrasReceitasDeCapital";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Resgate de Títulos do Tesouro";"siconfi-cor_ResgateDeTitulosDoTesouro";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Demais Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";2534657423,59
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";20334403070,56
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"OPERAÇÕES DE CRÉDITO/REFINANCIAMENTO (IV)";"siconfi-cor_OperacoesDeCreditoRefinanciamento";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito - Mercado Interno";"siconfi-cor_OperacoesDeCreditoInternasRefinanciamento";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Mobiliária";"siconfi-cor_OperacoesDeCreditoInternasRefinanciamentoMobiliaria";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Contratual";"siconfi-cor_OperacoesDeCreditoInternasRefinanciamentoContratual";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito - Mercado Externo";"siconfi-cor_OperacoesDeCreditoExternasRefinanciamento";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Mobiliária";"siconfi-cor_OperacoesDeCreditoExternasRefinanciamentoMobiliaria";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Contratual";"siconfi-cor_OperacoesDeCreditoExternasRefinanciamentoContratual";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";20334403070,56
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";20334403070,56
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"SALDOS DE EXERCÍCIOS ANTERIORES";"siconfi-cor_SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais";460470936,51
Governo do Estado do Mato Grosso;51;MT;3305531;"PREVISÃO ATUALIZADA (a)";"Superávit Financeiro Utilizado para Créditos Adicionais";"siconfi-cor_SuperavitFinanceiro";460470936,51
Governo do Estado do Mato Grosso;51;MT;3305531;"No Bimestre (b)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";3127548432,24
Governo do Estado do Mato Grosso;51;MT;3305531;"No Bimestre (b)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";2952068211,47
Governo do Estado do Mato Grosso;51;MT;3305531;"No Bimestre (b)";"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA";"siconfi-cor_ReceitaTributaria";1715438881,14
Governo do Estado do Mato Grosso;51;MT;3305531;"No Bimestre (b)";"Impostos";"siconfi-cor_Impostos";1689720325,31
Governo do Estado do Mato Grosso;51;MT;3305531;"No Bimestre (b)";"Taxas";"siconfi-cor_Taxas";25718555,83
