Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"IPVA";"siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB";98924063,83
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"ITCD";"siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB";5068006,8
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";46884370,06
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";20178951,57
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";306636847,23
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";-18208720,42
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";-19346559,07
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1137838,65
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Receita Agropecuária";"siconfi-cor_RREO3ReceitaAgropecuaria";3316,00
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Receita Industrial";"siconfi-cor_RREO3ReceitaIndustrial";414365,82
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";44847705,45
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";345537818,24
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Cota-Parte do FPE";"siconfi-cor_RREO3CotaParteDoFPE";156877624,14
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Transferências da LC nº 87/1996";"siconfi-cor_RREO3TransferenciasDaLC871996";2316913,56
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";5825054,87
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";146855597,44
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";33662628,23
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";67030247,91
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";479937118,95
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Transferências Constitucionais e Legais";"siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais";256742348,41
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";64250485,29
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";2819972,36
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";156124312,89
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-9>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";1183693065,17
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";1846690250,69
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";1047889207,95
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"ICMS";"siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB";802047515,2
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"IPVA";"siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB";101968906,95
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"ITCD";"siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB";8319512,8
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";110161084,8
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";25392188,2
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";320374524,36
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";6722203,44
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";5628454,37
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1093749,07
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Receita Agropecuária";"siconfi-cor_RREO3ReceitaAgropecuaria";3612,00
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Receita Industrial";"siconfi-cor_RREO3ReceitaIndustrial";285766,06
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";53939972,48
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";337421946,26
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Cota-Parte do FPE";"siconfi-cor_RREO3CotaParteDoFPE";164492011,42
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Transferências da LC nº 87/1996";"siconfi-cor_RREO3TransferenciasDaLC871996";2316913,56
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";6219006,31
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";110332652,13
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";54061362,84
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";80053018,14
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";507114311,69
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Transferências Constitucionais e Legais";"siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais";273399940,22
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";63883526,48
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";2734042,67
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";167096802,32
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";1339575939,00
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";1746726189,63
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";981757765,82
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"ICMS";"siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB";810646306,91
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"IPVA";"siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB";97852916,59
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"ITCD";"siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB";6672080,69
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";52713592,19
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";13872869,44
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";230262563,61
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";16665250,66
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";15455341,9
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1209908,76
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Receita Industrial";"siconfi-cor_RREO3ReceitaIndustrial";393646,77
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";51243915,45
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";399631392,83
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Cota-Parte do FPE";"siconfi-cor_RREO3CotaParteDoFPE";201869681,69
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Transferências da LC nº 87/1996";"siconfi-cor_RREO3TransferenciasDaLC871996";2316913,56
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";6339757,35
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";150546262,23
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";38558778,00
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";66771654,49
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";509017173,95
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Transferências Constitucionais e Legais";"siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais";264842759,86
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";66224346,19
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";2824453,32
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";175125614,58
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-7>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";1237709015,68
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";1611929514,24
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";954775241,13
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"ICMS";"siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB";779284367,65
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"IPVA";"siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB";81287348,6
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"ITCD";"siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB";5476990,6
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";75063562,29
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";13662971,99
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";180100634,52
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";3739138,07
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";2086920,3
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1652217,77
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Receita Agropecuária";"siconfi-cor_RREO3ReceitaAgropecuaria";1369,00
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Receita Industrial";"siconfi-cor_RREO3ReceitaIndustrial";602237,2
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";63856366,69
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";353922514,24
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Cota-Parte do FPE";"siconfi-cor_RREO3CotaParteDoFPE";189100000,56
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Transferências da LC nº 87/1996";"siconfi-cor_RREO3TransferenciasDaLC871996";2316913,56
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";6960172,37
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";113323885,2
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";42221542,55
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";54932013,39
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";480908718,22
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Transferências Constitucionais e Legais";"siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais";248241155,84
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";65065514,28
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";1542989,44
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";166059058,66
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-6>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";1131020796,02
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-5>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";1853470738,78
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-5>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";1186645306,78
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-5>";"ICMS";"siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB";972126990,9
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-5>";"IPVA";"siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB";62239426,29
Governo do Estado do Mato Grosso;51;MT;3305531;"<MR-5>";"ITCD";"siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB";5364961,96
