Exercício: 2025
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 01 - Demonstrativo da Despesas Com Pessoal
Tabela: Despesas com pessoal
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-11>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";940123217,66
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";970134431,18
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";608418188,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";443151402,39
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";165266786,16
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";348506726,27
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";303222156,92
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";45284569,35
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";13209516,36
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";261500914,96
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";3103922,7
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";15548619,18
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";220791,13
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";241488214,47
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";1139367,48
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-10>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";708633516,22
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1055022192,98
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";663659914,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";484450528,6
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";179209385,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";377947863,44
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";328800025,34
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";49147838,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";13414415,16
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";250271379,81
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";2367513,44
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";3526817,25
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";286590,84
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";242914510,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";1175948,11
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-9>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";804750813,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1039058272,05
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";659082815,33
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";481367142,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";177715672,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";363984278,35
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";316847372,7
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";47136905,65
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";15991178,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";261687147,19
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";2826803,25
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";13982884,71
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";296372,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";242288904,51
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";2292182,34
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-8>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";777371124,86
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1030648162,36
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";682821563,46
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";498721529,24
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";184100034,22
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";339820851,11
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";295957957,28
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";43862893,83
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";8005747,79
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";260502138,93
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";1863962,85
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";20138113,01
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";258439,4
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";238062639,19
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";178984,48
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-7>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";770146023,43
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1105393966,34
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";685115199,19
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";500497520,9
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";184617678,29
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";408749841,87
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";357197478,68
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";51552363,19
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";11528925,28
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";272724750,23
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";2411086,45
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";1080000,00
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";255027,77
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";266529955,84
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";2448680,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-6>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";832669216,11
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1083718444,8
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";690489715,06
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";506150765,89
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";184338949,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";382458957,18
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";332773171,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";49685786,08
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";10769772,56
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";270307759,3
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";2792311,36
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";17140170,7
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";658609,87
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";248395850,39
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";1320816,98
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-5>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";813410685,5
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1044725878,06
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";671518905,93
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";487613607,18
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";183905298,75
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";359099421,58
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";314150120,69
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";44949300,89
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";14107550,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";262136310,05
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";2748525,97
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";3030799,96
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";172680,64
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";254841375,5
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)";"siconfi-cor_ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira";1342927,98
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-4>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";782589568,01
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-3>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";1045346532,69
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2833742;"<MR-3>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";671955669,37
