Exercício: 2022
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 01 - Demonstrativo da Despesas Com Pessoal
Tabela: Despesas com pessoal
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";31087612,3
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";255803329,7
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";217408817,73
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";38394511,97
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";53586298,08
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";36494248,52
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";187050,28
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";40384,56
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";7840600,19
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";28426213,49
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-10>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";575057473,82
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";700762612,32
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";352150490,6
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";315357984,35
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";36792506,25
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";296598921,07
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";255468988,93
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";41129932,14
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";52013200,65
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";35675720,81
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";427120,24
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";354166,06
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";5159758,72
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";29734675,79
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-9>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";665086891,51
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";708957662,61
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";374970735,49
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";335759087,66
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";39211647,83
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";277560225,14
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";237741910,68
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";39818314,46
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";56426701,98
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";53461174,86
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";966894,25
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";744628,36
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";2307614,49
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";49442037,76
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-8>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";655496487,75
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";694894633,08
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";369630744,43
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";332461335,38
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";37169409,05
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";274329640,13
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";234482294,11
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";39847346,02
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";50934248,52
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";87673557,92
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";657051,64
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";30642089,86
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";2023665,19
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";54350751,23
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-7>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";607221075,16
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";684559270,91
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";357327120,98
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";318950526,65
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";38376594,33
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";273356771,41
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";233521001,83
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";39835769,58
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";53875378,52
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";50261265,85
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";436435,48
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";6439590,97
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1437113,26
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";41948126,14
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-6>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";634298005,06
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";726340581,31
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";390315518,94
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";353014333,55
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";37301185,39
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";281210006,11
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";239683115,48
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";41526890,63
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";54815056,26
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";91712186,93
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";697968,81
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";39245176,77
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";3286451,3
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";48482590,05
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-5>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";634628394,38
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";732881306,97
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";397149635,06
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";354863438,7
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";42286196,36
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";279977485,04
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";239291865,77
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";40685619,27
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";55754186,87
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";42546838,99
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";2475082,91
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";1062945,44
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";2588025,93
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";36420784,71
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-4>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";690334467,98
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";681064780,59
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";356565941,75
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";317337444,44
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";39228497,31
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";271742311,91
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";233296422,63
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";38445889,28
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";52756526,93
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";64047025,78
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";459794,42
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";1012908,04
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1208190,83
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";61366132,49
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-3>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";617017754,81
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";681300288,92
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";352293165,23
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";314686872,52
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";37606292,71
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";281143578,73
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";240215426,64
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";40928152,09
Governo do Estado do Espírito Santo;32;ES;Executivo;4108508;"<MR-2>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";47863544,96
