Exercício: 2022
Período: 1o. quadrimestre
Escopo: Estados/DF
Anexo 01 - Demonstrativo da Despesas Com Pessoal
Tabela: Despesas com pessoal
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";9879632,24
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";4072716,77
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";47504583,01
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";21353,94
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";3527320,63
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";59142,16
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";43896766,28
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-8>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";289599605,77
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";306677632,2
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";246437470,58
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";227303837,8
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";19133632,78
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";59537268,15
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";49546885,59
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";9990382,56
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";702893,47
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";53296652,6
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";18286,94
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";8650211,66
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";299771,16
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";44328382,84
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-7>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";253380979,6
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";307168483,28
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";237643251,19
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";214322324,82
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";23320926,37
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";59883229,7
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";49740575,05
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";10142654,65
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";9642002,39
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";63396471,69
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";157253,34
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";3538329,31
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";2769,07
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";59698119,97
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-6>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";243772011,59
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";407414567,02
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";323283500,09
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";290180235,32
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";33103264,77
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";82587946,53
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";72570393,11
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";10017553,42
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";1543120,4
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";86410720,85
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";228959,98
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";3792397,45
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1487,74
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";82387875,68
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-5>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";321003846,17
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";735920031,66
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";664206104,07
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";615813827,45
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";48392276,62
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";66861789,79
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";51982181,27
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";14879608,52
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF)";"siconfi-cor_DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta";4852137,8
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";168376335,61
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";431956,78
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";101452045,26
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";13170,58
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";66479162,99
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-4>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";567543696,05
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";298628394,35
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";234313333,34
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";223436807,66
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";10876525,68
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";64315061,01
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";54252788,1
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";10062272,91
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";49979132,55
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";1689626,03
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";48289506,52
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-3>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";248649261,8
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";370075938,25
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";302041450,39
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";257952719,56
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";44088730,83
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";68034487,86
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";57717095,91
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";10317391,95
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";53239584,94
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";32322,12
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";2250935,16
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";134310,92
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";50822016,74
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-2>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";316836353,31
Governo do Estado de Rondônia;11;RO;Executivo;1815278;"<MR-1>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";424491137,7
