Exercício: 2018
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 01 - Demonstrativo da Despesas Com Pessoal
Tabela: Despesas com pessoal
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-8>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";177896459,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-8>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";363769432,64
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";709728089,9
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";473690449,16
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";325522976,9
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";146706214,64
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Benefícios Previdenciários";"siconfi-cor_BeneficiosPrevidenciarios";1461257,62
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";236037640,74
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";205192884,89
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";30843202,06
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Outros Benefícios Previdenciários";"siconfi-cor_OutrosBeneficiosPrevidenciariosInativosEPensionistas";1553,79
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";229490190,35
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";5486438,08
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";10851,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1686577,42
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";222306323,75
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-7>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";480237899,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";578475964,58
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";394171113,74
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";257971982,73
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";136249960,52
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Benefícios Previdenciários";"siconfi-cor_BeneficiosPrevidenciarios";-50829,51
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";184304850,84
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";160008490,05
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";24294870,42
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Outros Benefícios Previdenciários";"siconfi-cor_OutrosBeneficiosPrevidenciariosInativosEPensionistas";1490,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";189656565,99
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";5540264,92
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";20703,48
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1806336,93
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";182289260,66
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-6>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";388819398,59
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";689361837,93
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";490278445,8
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";363036794,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";126608662,98
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Benefícios Previdenciários";"siconfi-cor_BeneficiosPrevidenciarios";632988,27
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";199083392,13
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";172768015,57
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";26313949,61
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Outros Benefícios Previdenciários";"siconfi-cor_OutrosBeneficiosPrevidenciariosInativosEPensionistas";1426,95
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";263458984,56
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";6810343,28
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";28245574,04
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";6746647,95
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";221656419,29
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-5>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";425902853,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";620799142,92
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";387208510,11
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";300351530,67
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";86479416,83
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Benefícios Previdenciários";"siconfi-cor_BeneficiosPrevidenciarios";377562,61
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";233590632,81
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";202403990,06
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";31185247,51
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Outros Benefícios Previdenciários";"siconfi-cor_OutrosBeneficiosPrevidenciariosInativosEPensionistas";1395,24
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";255643363,36
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";6110329,34
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";14141971,58
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1812163,64
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";233578898,8
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-4>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";365155779,56
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";585562008,24
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";379204016,27
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Vencimentos, Vantagens e Outras Despesas Variáveis";"siconfi-cor_VencimentosVantagensEOutrasDespesasVariaveis";308848890,88
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Obrigações Patronais";"siconfi-cor_ObrigacoesPatronais";69520127,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Benefícios Previdenciários";"siconfi-cor_BeneficiosPrevidenciarios";834998,02
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Pessoal Inativo e Pensionistas";"siconfi-cor_DespesaComPessoalInativoEPensionistasBruta";206357991,97
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Aposentadorias, Reserva e Reformas";"siconfi-cor_AposentadoriasReservaEReformas";181118554,95
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Pensões";"siconfi-cor_DespesasPensoesInativosEPensionistas";25826126,58
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Outros Benefícios Previdenciários";"siconfi-cor_OutrosBeneficiosPrevidenciariosInativosEPensionistas";-586689,56
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II)";"siconfi-cor_DespesaComPessoalNaoComputada";220757227,08
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Indenizações por Demissão e Incentivos à Demissão Voluntária";"siconfi-cor_DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria";5255683,31
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Decorrentes de Decisão Judicial de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao";14125768,67
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Despesas de Exercícios Anteriores de Período Anterior ao da Apuração";"siconfi-cor_DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao";1931485,25
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"Inativos e Pensionistas com Recursos Vinculados";"siconfi-cor_DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados";199444289,85
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-3>";"DESPESA LÍQUIDA COM PESSOAL (III) = (I - II)";"siconfi-cor_DespesaComPessoalLiquida";364804781,16
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-2>";"DESPESA BRUTA COM PESSOAL (I)";"siconfi-cor_DespesaComPessoalBruta";702616089,97
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2682386;"<MR-2>";"Pessoal Ativo";"siconfi-cor_DespesaComPessoalAtivoBruta";471959879,58
